# x y z radius
44.805999999982305 50.43199999956414 0.105728024 1.606263264
-150.99080000002868 54.299999999813735 2.219954326 1.476054657
-71.8179999999702 51.48300000000745 1.507107883 1.197238278
274.17929999995977 50.30599999986589 0.0 3.65892703
210.00309999997262 51.17799999983981 0.282503969 1.551797298
-44.10999999998603 51.78999999957159 2.606220548 3.78221149
199.08909999998286 52.48799999989569 1.235960795 2.488411663
138.1889000000665 53.05099999997765 0.0 1.900556114
-74.72849999996834 53.97399999992922 1.292571417 1.775790489
-4.341499999980442 53.320999999996275 0.0 5.386240705
331.62670000002254 53.09499999973923 0.0 4.382608452
217.46719999995548 53.47499999962747 0.781047897 3.827417107
87.74789999995846 54.8410000000149 0.009673954 5.415433851
-60.10430000000633 56.579999999608845 1.133448326 3.085066909
59.629300000029616 56.80899999989197 1.683257418 4.339884266
250.2737999999663 57.46199999982491 1.687825952 4.017440854
29.386300000012852 59.59799999976531 1.287926203 6.165484853
94.07130000006873 92.1089999997057 1.373416878 3.194629178
-20.937099999981 92.44599999999627 2.14359815 2.730122768
234.42929999995977 93.60599999967963 0.38453579 0.507944848
-166.80400000000373 83.13899999996647 0.638771501 0.169314894
-167.10399999993388 83.43899999978021 0.531189174 0.169315129
287.3505000000587 80.04799999995157 3.642131548 1.375521195
212.81599999999162 80.25899999961257 0.0 0.378600096
261.2299999999814 81.37999999988824 1.186194042 2.976285173
-166.00399999995716 82.3589999997057 0.602276713 0.655754496
-34.73589999997057 82.64799999957904 1.563346512 4.174911806
114.0002000000095 82.78599999984726 1.628017424 2.482644992
246.94079999998212 84.00499999988824 0.99673829 3.394754383
325.8530000000028 83.9089999999851 0.247052723 3.846096026
106.0409000000218 84.51999999955297 0.663719017 3.789782489
-132.97809999994934 88.35299999965355 0.0 6.659486726
175.77619999996386 88.92499999981374 0.423581563 1.615162263
67.69599999999627 88.88899999996647 0.0 0.718342679
-167.8586999999825 89.18999999994412 0.35365477 3.945440827
-45.319600000046194 124.37999999988824 1.87623027 2.576508476
-128.1940000000177 126.62899999972433 0.238271794 0.927376221
62.53240000002552 114.09399999957532 0.445755335 0.561554318
193.67249999998603 110.92499999981374 0.0 2.094310453
212.98569999996107 112.73799999989569 0.0 2.038822141
-224.5344000000041 114.75599999958649 2.813724105 1.624013276
-123.55019999993965 114.87599999969825 0.0 5.121605695
-180.43460000003688 116.0 1.062276523 5.327374562
-81.70400000002701 113.38899999996647 0.463038279 0.414735642
112.13620000006631 113.55299999983981 0.0 4.013872635
349.6136000000406 113.66499999957159 0.0 3.89056068
188.91760000004433 114.43899999978021 0.64343571 2.88829721
289.3945999999996 115.125 1.188085172 2.853345879
28.384300000034273 115.30699999956414 0.0 6.577185799
-87.43940000003204 117.67599999997765 0.934262786 2.65560272
-227.4207999999635 118.37799999956042 2.342448129 2.370411239
73.78890000004321 118.41200000001118 0.893955888 3.97800185
-197.12549999996554 118.9379999996163 0.159568747 3.952700467
163.2060000000056 119.81199999991804 0.61490051 4.633789333
-46.146100000012666 120.12399999983609 1.779974768 2.038822824
94.2907000000123 120.6199999996461 0.45170244 5.202132731
-132.454000000027 121.87699999986216 0.359313214 0.478894984
213.0117999999784 122.3019999996759 0.898114516 4.895516189
-165.02960000000894 123.01299999980256 0.589067777 5.056826414
132.81590000004508 124.43699999991804 1.089637034 3.482295197
295.9035000000149 124.99199999962002 0.553957361 3.322199147
240.97990000003483 124.25999999977648 1.175756671 3.651083769
233.2345000000205 97.9539999999106 0.0 0.610473754
-201.9817000000039 100.5179999996908 0.422829672 1.791862342
-78.17070000001695 92.5969999996014 1.048996002 3.436720179
-109.02249999996275 95.09399999957532 0.308819522 4.602754469
330.97340000001714 96.0679999999702 0.594689423 0.942705685
45.27879999997094 98.51499999966472 0.890695551 5.826011118
239.39459999999963 99.0629999996163 0.418326774 3.515069877
338.8599000000395 100.23599999956787 0.0 6.209496617
-151.29669999994803 101.00299999956042 2.424810053 4.618299374
-182.95790000003763 100.80400000000373 0.760793061 5.857910133
305.9753999999957 90.6589999999851 0.787692697 5.399527438
-70.15069999999832 101.51199999963865 0.011902575 1.13579979
-198.65619999996852 103.10599999967963 0.0 1.815702365
98.85820000001695 101.42299999995157 1.878093053 4.901369479
-8.900299999979325 101.33899999968708 0.0 5.530669606
74.37300000002142 102.00999999977648 1.545043462 4.450763142
-83.86250000004657 102.08499999996275 0.0 3.697896548
17.675400000065565 102.35800000000745 0.0 6.031513455
-202.8937000000151 107.4039999996312 1.145111691 2.534076151
-163.7310999999754 107.04899999964982 1.101880947 3.823672633
-76.22669999999925 103.93999999994412 0.124849673 1.847009081
-23.59539999999106 106.32199999969453 2.430759207 3.317883407
83.74499999999534 108.25499999988824 0.539310406 4.411947207
186.6019999999553 108.77999999979511 1.106300129 2.066752511
261.7754000000423 108.70699999993667 1.306319191 3.76701992
227.14529999997467 108.8249999997206 1.955947067 2.771805391
-74.18700000003446 110.14799999957904 0.0 3.234759351
-56.124599999981 112.01599999982864 0.0 5.892066259
-98.59699999995064 112.52699999976903 0.021243617 6.014856069
-1.1487999999662861 113.72499999962747 0.0 5.909070168
225.49129999999423 143.6549999997951 0.21624251 1.110272421
-66.88320000004023 163.339999999851 0.851656179 1.701595106
208.7317000000039 145.85999999986961 0.327560997 0.633518737
117.8342999999877 147.214999999851 0.724766397 3.144886392
-27.372899999958463 147.0639999997802 0.872014695 1.322392783
-175.67050000000745 147.875 0.213563131 2.168290927
63.17269999999553 147.97799999965355 0.0 4.848443956
199.81510000000708 149.0069999997504 0.0 2.922829561
15.858699999982491 151.18599999975413 0.276575922 2.094311286
19.49600000004284 152.4389999997802 1.738350081 0.169315172
225.01009999995586 151.01499999966472 0.0 3.317881784
19.04599999997299 152.73899999959394 2.045466123 0.239447894
18.596000000019558 153.03899999987334 2.235534194 0.169315812
340.55810000002384 154.01999999955297 0.0 2.233417325
-52.964399999938905 155.74699999997392 0.782579984 4.818790575
242.7353000000585 154.26499999966472 0.0 3.770823075
253.57120000000577 155.23999999975786 0.568642144 3.674563524
202.5478000000585 156.69499999983236 0.0 2.545362284
-177.78269999998156 192.5559999998659 0.125392882 1.160765741
144.7306999999564 192.8249999997206 0.61195058 0.564383256
-96.83889999997336 184.78700000001118 4.410882892 1.170486175
-191.38939999998547 182.51599999982864 0.413730316 4.612088049
-79.69160000002012 183.77599999960512 2.569949268 3.365070011
346.80000000004657 182.64599999971688 1.58368784 3.591711974
-14.692000000039116 185.42199999978766 1.607601084 3.970789585
261.0393000000622 184.5869999998249 1.527493277 3.674563527
340.1768999999622 184.66200000001118 1.579530237 3.551580032
-92.06649999995716 186.84499999973923 2.758980091 0.957790558
-200.18009999999776 185.80999999959022 1.398861766 3.098974834
-136.33679999993183 187.27299999957904 0.479438242 4.999813921
-119.31689999997616 187.3739999998361 1.707720933 3.014568926
-204.93369999993593 187.64799999957904 0.658522924 2.346098601
-95.03099999995902 188.40699999965727 0.819380334 1.456503109
-146.75399999995716 190.4389999997802 0.0 0.718343115
147.02630000002682 187.87199999997392 0.958990566 5.053988486
122.38479999999981 190.9199999999255 1.923038208 2.633923199
160.8279999999795 191.78099999995902 1.456506545 3.108209783
-184.0516999999527 192.19599999999627 1.232732038 2.730123316
-78.03729999996722 169.70599999977276 0.297372987 0.50794521
-99.3194000000367 161.19599999999627 0.0 5.983796077
-167.40449999994598 162.5979999997653 0.0 7.201366337
144.03740000003017 162.58099999977276 0.466362751 4.555800277
-218.25199999997858 165.67099999962375 0.821179492 5.286861725
167.87919999996666 164.61199999973178 0.261544461 5.481204676
227.71810000005644 165.27799999993294 0.990705862 3.740289723
308.59010000003036 166.74299999978393 0.560443144 4.119610206
34.06200000003446 165.76399999996647 0.29800851 5.338124219
188.35680000006687 165.83499999996275 0.0 5.759198644
254.84420000005048 167.13999999966472 0.720190691 3.075758864
-122.66960000002291 168.13899999996647 0.302575554 4.239643702
68.1484000000637 171.62299999967217 0.448519405 2.807771725
-190.5847000000067 171.05400000000373 1.378248175 3.694018917
121.0278999999864 172.34599999990314 2.816563709 4.473249527
-150.01959999999963 173.49699999997392 0.805922491 4.205698993
318.8516000000527 174.61099999956787 0.0 1.244205707
151.72100000001956 174.9389999997802 0.232646319 0.478894857
-1.1278000000165775 176.1429999996908 0.0 5.7517288
-86.10069999995176 177.80899999989197 0.802132341 4.55894725
26.616900000022724 178.75499999988824 0.172105865 6.069417931
-172.15059999993537 178.39999999990687 0.0 5.620648432
-40.662600000039674 180.7489999998361 0.0 6.411654433
-89.10399999993388 133.08899999968708 3.262362441 0.239447632
332.26989999995567 127.24099999992177 0.937447174 3.230323054
-75.10100000002421 130.11799999978393 0.0 4.755914556
-105.95420000003651 131.37199999997392 0.0 5.630839352
-13.241799999959767 131.59499999973923 0.628533623 3.53540147
-136.67859999998473 133.839999999851 0.732267874 5.303103488
-34.79639999999199 132.90599999995902 0.287581389 5.21863982
0.126700000022538 134.67199999978766 0.0 6.351006214
-90.66649999993388 126.57299999985844 0.0 4.511539115
143.79980000003707 136.1879999996163 0.693374261 4.514713473
171.1430999999866 137.13299999991432 0.0 5.475971973
-180.5958999999566 137.95599999977276 1.928346216 2.922831396
71.38430000003427 137.80899999989197 1.670794751 3.208061355
32.788700000033714 137.87999999988824 0.0 6.650869773
94.74069999996573 138.28700000001118 0.0 6.598942077
242.735100000049 138.37799999956042 0.0 0.812006079
-196.99069999996573 139.964999999851 1.045183401 5.124404221
202.43249999999534 139.80499999970198 0.441017245 3.144886099
358.34600000001956 139.92999999970198 0.0 3.655006731
-229.48040000000037 140.93999999994412 0.0 5.65877268
237.69920000003185 142.75399999972433 0.0 2.677104425
-111.89630000002217 69.96999999973923 0.937779885 1.057372319
-176.7550999999512 69.5179999996908 0.316533781 1.160765605
208.11230000003707 69.72899999981746 0.0 2.052834927
280.7974000000395 63.804000000003725 0.5713265 4.883789749
-53.85609999997541 65.25599999958649 0.387406199 4.273318297
-23.846400000038557 65.9660000000149 2.021428158 4.198876322
358.1820000000298 66.53999999957159 0.0 4.639970278
17.183599999989383 67.83399999979883 0.139578516 4.812837153
222.39000000001397 66.3129999996163 0.0 2.07367639
225.7893000000622 67.9159999997355 0.89718484 1.606262799
-76.44570000004023 67.97099999990314 1.464321267 2.823045998
193.91740000003483 69.18599999975413 1.18648738 3.291859208
-53.883999999961816 72.21899999957532 1.890807094 0.655754338
-155.31539999996312 72.34599999990314 0.787521567 1.123109093
209.90260000003036 73.37199999997392 0.623569532 1.743203966
100.9028999999864 74.01399999996647 2.321652182 3.080416391
112.71270000003278 74.18899999978021 0.0 0.718342632
-156.60399999993388 74.43899999978021 0.801182106 0.169315026
-164.139899999951 75.34899999992922 1.094981099 1.831422566
-7.5450000000419095 74.71999999973923 1.659805035 5.399530315
285.9045000000624 76.70599999977276 4.260443762 1.743204061
-21.237300000037067 76.07199999969453 0.737842887 0.507945264
41.53529999998864 75.75599999958649 1.552925672 3.808647099
111.23600000003353 76.17900000000373 0.175294253 0.37859979
221.0344000000041 77.00499999988824 1.654279264 2.534074428
115.12100000004284 76.87099999981001 0.0 1.267037221
182.0975000000326 76.59899999992922 0.0 2.388481624
-225.40399999998044 78.11899999994785 0.43745484 0.655754491
107.80729999998584 77.11099999956787 0.702140825 1.667559224
-174.52170000004116 78.5449999999255 0.976955459 4.44431921
-60.97549999994226 77.66499999957159 1.740360288 3.846098332
-47.0671999999322 78.86899999994785 0.978171065 3.744121876
-185.26919999998063 80.80299999983981 0.531349337 4.316704422
-149.58149999997113 79.15099999960512 2.054604672 3.857263539
352.07480000006035 78.78499999968335 0.692551776 5.246030986
127.4259000000311 79.44499999983236 0.0 3.901599524
-87.50159999995958 80.21799999987707 1.536268098 3.801113424
197.84030000003986 80.24399999994785 0.555246431 3.774622722
-99.90669999993406 -14.925000000279397 1.148866992 4.349782253
-212.65090000000782 -13.867000000085682 0.0 4.845488906
-62.04460000002291 -13.68900000024587 0.836624127 4.991205263
51.1247999999905 -12.632000000216067 0.176063706 4.150808455
198.7160000000149 -12.287000000011176 0.730424844 2.207597073
-186.5439999999944 -11.162000000011176 0.550158467 7.032183357
345.9743000000017 -10.610000000335276 1.595581755 3.978000051
267.47239999996964 -10.02100000018254 0.388813793 3.655007419
-126.59860000002664 -7.8980000000447035 0.589914846 5.759201503
248.86170000000857 -7.436000000219792 1.328621103 3.631401251
227.40969999996014 -7.0730000003241 0.825063942 4.689137982
-33.883000000030734 -17.02100000018254 0.0 5.835844983
-170.9926999999443 -16.164000000339 1.553760898 5.1522998
-205.06700000003912 -3.689000000245869 2.054239881 4.524230926
-4.0631000000284985 -4.9930000002495944 0.48827868 1.375521831
13.988699999987148 -4.656000000424683 0.0 6.935718644
194.75260000000708 -6.081000000238419 1.110564692 3.261236854
287.67110000003595 -6.333000000100583 0.440154611 3.988795676
152.87510000006296 -4.744000000413507 0.33673921 3.167593316
68.00089999998454 -4.0480000004172325 0.765396129 5.235092915
180.609300000011 -3.8200000002980232 1.09667289 3.591712967
303.09050000004936 -1.6580000002868474 0.089676216 1.446627317
256.2528999999631 -3.3670000000856817 0.0 3.519145237
56.9945000000298 -3.1330000003799796 0.0 2.430127446
240.05160000000615 -1.8590000001713634 1.884514135 4.415193867
147.09450000000652 -0.10300000011920929 0.926160704 1.981781434
264.48869999998715 -1.141000000294298 1.429733632 1.981780651
-27.698399999993853 0.48999999975785613 0.408406304 3.709506378
90.06050000002142 0.30999999959021807 0.0 7.282513637
-5.162699999986216 3.154999999795109 0.0 5.193860976
359.66170000005513 4.166999999899417 0.772206616 5.034094726
-168.48399999993853 -215.7510000001639 0.334633796 0.535421594
-182.7719999999972 -212.96100000012666 0.875375912 3.539454546
-58.084000000031665 -214.96100000012666 0.0 1.466311274
326.66440000000875 -213.10800000000745 0.0 1.278299796
-55.373799999943 -213.0230000000447 1.006349375 1.232632124
105.08609999995679 -213.02500000037253 2.421092621 3.313559827
289.86470000003465 -212.55500000016764 0.661637694 4.915968308
-163.65540000004694 -224.22300000023097 0.0 5.005544474
-25.838299999944866 -220.88500000024214 0.0 5.031249696
123.40190000005532 -220.66600000020117 2.480240401 3.478176795
101.03899999998976 -220.02500000037253 0.0 3.407398479
0.6565999999875203 -220.02400000020862 1.527326815 2.321530679
354.5028999999631 -219.49500000011176 0.0 4.806874279
-109.92180000001099 -218.01699999999255 0.851808874 2.16167002
-52.07360000000335 -219.5050000003539 0.243246581 2.476865551
-56.5683999999892 -217.8230000003241 0.0 1.446628379
64.5908000000054 -217.42000000039116 0.0 4.052963925
313.65910000004806 -216.72700000042096 0.0 2.494164715
335.0999000000302 -215.70100000035018 0.749952219 3.335117319
-120.38969999994151 -215.97200000006706 2.548278647 3.135758797
-206.704000000027 -210.26100000040606 0.454460191 0.169315291
-207.00399999995716 -209.96100000012666 0.536737388 0.169313485
-208.05400000000373 -209.08200000040233 0.373388307 0.63351902
-40.29790000000503 -211.4660000000149 1.077048238 4.060032046
13.8125 -210.43500000005588 0.08949429 2.981098504
332.3495999999577 -209.85000000009313 1.261471003 1.551796659
20.708500000066124 -209.23600000003353 0.0 0.829470854
219.57640000001993 -209.23700000019744 0.067439749 1.989000107
341.6770999999717 -206.19300000043586 0.131566451 2.024712146
-105.54870000004303 -207.37900000019 3.451237092 3.98160479
253.3806999999797 -207.13400000007823 1.284955424 3.265628836
-174.58920000004582 -205.77900000009686 0.0 4.109162088
-160.5097999999998 -206.1860000002198 2.059447605 3.864688361
39.35920000006445 -205.49000000022352 1.27695852 3.519146494
265.15359999996144 -204.46200000029057 0.877107017 3.658926981
-80.70400000002701 223.92499999981374 0.824951206 0.447965315
300.85250000003725 226.29299999959767 1.155421687 2.848318038
-77.25049999996554 225.75799999991432 0.0 2.482645989
41.34979999996722 228.20599999977276 0.201267067 1.220947808
256.9459999999963 214.08899999968708 0.0 0.414735299
-208.90590000001248 217.72399999992922 0.647045674 4.376066212
-48.759399999980815 218.0059999995865 0.0 2.823046065
-90.72539999999572 218.43299999972805 0.0 4.140436853
92.32779999997001 216.57199999969453 0.29052816 2.511347163
286.5324000000255 213.81499999994412 0.544292514 3.639286753
149.09600000001956 219.33899999968708 0.0 0.378599741
-65.65780000004452 219.93399999989197 0.0 1.365061528
256.58169999998063 221.30999999959022 0.0 0.44796533
326.1005000000587 221.89599999971688 0.318817941 4.143894348
306.02210000006016 221.5299999997951 0.948766662 3.347986385
129.4204000000609 222.55899999989197 1.126591063 1.084145188
-85.57600000000093 223.9389999997802 2.082648648 2.073677366
-46.25239999999758 223.21999999973923 0.0 0.942706235
26.610300000058487 224.63299999991432 0.125419293 2.370410367
136.6777000000002 225.1769999996759 2.232971562 3.812408137
290.18599999998696 258.00899999961257 0.076454154 0.535420617
285.8059999999823 257.8589999997057 1.02503666 0.757199439
330.0293000000529 258.8719999999739 0.217847866 0.507944913
34.28260000003502 242.99299999978393 0.409620513 2.066753301
-89.33420000004116 242.92299999995157 0.0 2.406418978
189.83209999999963 243.3809999995865 0.023948131 1.759572779
-154.27540000004228 243.89199999999255 0.611542673 2.052836057
315.50620000006165 246.01999999955297 2.080225462 3.140324232
-109.52110000001267 245.7219999996014 0.206768451 1.001681213
5.977199999964796 245.16399999987334 0.547381422 2.436018951
58.95360000000801 244.68399999989197 0.0 2.70374381
124.92530000000261 245.6239999998361 0.191605736 3.252434712
174.64450000005309 245.91799999959767 0.0 5.394216707
47.1526999999769 246.71399999968708 0.0 2.888297717
-159.30400000000373 248.4389999997802 0.828133256 0.169314711
-160.05400000000373 248.88899999996647 0.653733928 0.338630002
-160.50399999995716 249.33899999968708 0.735230176 0.169314654
285.81400000001304 248.59899999992922 2.179822092 3.763212617
327.24600000004284 248.30899999989197 2.479014764 0.927376125
-154.204000000027 250.6889999997802 0.489833967 0.478895052
43.84369999996852 249.44099999964237 0.146778515 1.123108715
-118.39509999996517 249.35800000000745 1.281566341 4.398934277
193.70039999997243 251.00199999986216 0.294308038 3.853543155
24.365800000028685 251.01999999955297 0.201527538 1.110272687
-110.20400000002701 251.89599999971688 0.031335539 0.775899089
347.65419999998994 253.31199999991804 0.00564066 3.658926516
29.882800000021234 253.26199999963865 1.241879879 1.232632113
331.045999999973 252.03899999987334 0.675328005 0.338629973
330.4760000000242 253.11899999994785 0.333318268 0.378599609
325.0293000000529 253.5059999995865 0.0 0.507945509
-58.29769999999553 253.59999999962747 0.052413286 4.063561041
149.91029999998864 253.98699999973178 0.0 1.485733002
123.81909999996424 254.2689999998547 1.416202763 2.21955435
16.764199999975972 254.62799999956042 1.342235804 2.650199262
143.38419999997132 254.62999999988824 0.660910535 3.916266959
39.800000000046566 231.37799999956042 0.897123869 1.693150217
-113.78700000001118 231.89999999990687 1.747470349 3.436720327
132.45470000000205 233.77799999993294 1.061724104 3.149440944
42.504500000039116 234.86099999956787 1.049744609 2.25258974
49.89419999998063 234.5409999997355 0.0 1.255673615
117.83369999995921 229.23999999975786 0.759475838 5.149514426
-123.7850000000326 230.56899999966845 1.27109596 3.248026517
36.31599999999162 229.90599999995902 0.477086785 1.60626346
194.2306999999564 230.0639999997802 0.844264769 3.591713056
261.7593000000343 233.6129999998957 0.0 6.102389007
140.89100000006147 236.58199999993667 0.0 1.070842011
86.73889999999665 236.95299999974668 0.407281435 0.447966063
272.9065999999875 236.71299999998882 0.169183187 1.160764832
98.37990000005811 236.5789999999106 1.038243804 3.428367342
306.30020000005607 237.97499999962747 0.0 4.950833726
46.896000000066124 238.7559999995865 0.437195183 1.01589008
58.35950000002049 238.73999999975786 0.365594151 2.258944056
272.72100000001956 240.23899999959394 0.295116574 0.586524178
235.34700000006706 241.50999999977648 2.578867717 2.121510361
-46.49249999993481 238.0059999995865 0.0 5.256952473
322.5365999999922 239.26399999996647 0.0 6.493840399
149.80379999999423 239.3059999998659 0.0 5.168962106
50.60880000004545 240.97399999992922 0.0 2.370410131
74.44229999999516 240.63299999991432 0.0 4.501996591
279.7297999999719 243.95199999958277 0.0 4.549502315
-31.284800000023097 244.0979999997653 2.147685882 3.860976877
121.7514000000665 271.155999999959 0.0 2.059805768
34.54420000000391 274.02499999990687 0.0 4.306729718
5.799600000027567 273.0409999997355 1.26750706 2.1945736
-202.704000000027 276.8389999996871 0.178265517 0.414735531
257.6360000000568 277.4189999997616 0.678954367 0.378599497
277.8079999999609 282.1549999997951 1.142960768 1.466310625
19.33079999999609 274.4869999997318 2.099623324 4.226097474
275.8610000000335 275.95199999958277 0.0 3.212525409
61.85880000004545 276.54799999995157 1.324192265 4.329964563
316.1959999999963 278.44399999966845 0.0 1.311507908
345.06460000004154 279.3219999996945 1.109953175 2.239825965
131.02780000003986 279.4069999996573 0.0 3.674564377
-19.87899999995716 278.4579999996349 0.431138428 0.677260009
-73.38179999997374 278.58099999977276 1.114070492 3.094345368
336.6979000000283 281.8239999995567 0.0 5.180040796
259.3788000000641 280.22899999981746 0.0 1.579264732
252.44140000001062 280.86499999975786 0.583323706 2.562200232
285.46369999996386 281.08499999996275 0.0 3.4864081
145.62100000004284 284.2139999996871 0.362787666 1.015889914
323.483499999973 286.1389999999665 0.098289685 0.82947028
50.69980000006035 283.7269999999553 1.610485117 4.263243043
139.59600000001956 283.72099999990314 0.0 3.868393581
-19.500999999931082 283.63699999963865 0.223916497 2.412367847
262.76269999996293 286.53599999984726 1.048451176 1.606262688
-144.90059999993537 284.94499999983236 1.792826821 4.219309709
-50.102799999993294 286.73999999975786 1.185457692 2.682454768
120.74739999999292 287.7479999996722 0.62700973 5.486432867
-15.032999999937601 288.69499999983236 0.0 4.256513882
-42.85069999995176 288.5370000000112 0.140554579 3.812409211
333.670999999973 262.1769999996759 0.0 1.173048217
117.24950000003446 261.29699999978766 0.06096059 1.42667345
10.260299999965355 262.6889999997802 0.759918892 0.633518629
-30.59290000004694 259.7919999998994 2.057849387 3.8349015
29.363699999987148 258.3019999996759 0.415144055 1.365061422
125.18680000002496 258.6359999999404 2.514678922 2.302932855
325.96490000002086 260.33399999979883 1.255725831 2.290450037
4.854000000050291 259.73300000000745 2.358041776 2.639359992
307.13870000001043 260.1999999997206 1.718172826 2.873369762
300.55220000003465 259.88799999980256 0.246758235 4.649229223
152.4438000000082 262.09599999990314 0.870313408 4.07060819
-6.862300000037067 256.51199999963865 0.0 3.690135474
47.03159999998752 257.37099999981 0.51901384 4.150808548
178.09920000005513 258.0629999996163 0.0 3.539452607
-59.23300000000745 266.36499999975786 0.44360346 3.86468767
284.85999999998603 264.9379999996163 1.442649259 3.230323274
265.31830000004265 264.9309999998659 0.0 2.612063995
122.94559999997728 266.52299999957904 0.0 1.892998949
184.3279999999795 267.0319999996573 1.834410206 2.853346682
128.4472999999998 268.01699999999255 0.213833886 2.128256479
336.88360000005923 269.19799999985844 0.618558548 3.635345708
251.0398999999743 268.9579999996349 0.843694965 1.996193903
150.69310000003316 269.43599999975413 1.135456045 1.734962286
6.996000000042841 268.6389999999665 0.831946701 0.414735784
39.86499999999069 268.8289999999106 0.0 0.911789388
97.4152999999933 271.60800000000745 1.574610698 5.646090331
-5.2709000000031665 271.00899999961257 1.13252971 4.003145778
284.0117999999784 195.41399999987334 0.387033768 4.686079577
339.1143999999622 196.72799999965355 0.16387503 1.04372742
-191.10399999993388 197.13899999996647 0.290912746 0.16931522
-191.891500000027 197.8519999999553 0.0 0.478895352
231.15480000001844 197.3859999999404 0.734278209 0.69810314
185.14529999997467 197.7839999999851 0.597893653 1.385902766
-80.54709999996703 198.18999999994412 1.827676805 3.158531244
112.52489999996033 198.15699999965727 1.308309399 3.131183089
228.74600000004284 198.9389999997802 0.597538823 0.338629848
-215.579000000027 201.63899999996647 0.151230963 0.586524494
-185.9022999999579 202.10499999998137 0.0 4.343187512
-66.71109999995679 199.32299999985844 0.922929233 5.391560918
-0.17139999999199063 199.62799999956042 1.000567492 5.533260608
322.8490999999922 200.68599999975413 0.0 3.666753302
230.21369999996386 201.34299999987707 0.43648376 1.50490414
298.29390000004787 202.12899999972433 0.005972863 4.86025312
176.80610000004526 201.5299999997951 1.49841404 3.61161199
-50.368499999982305 201.26699999999255 0.158289368 4.794934971
138.74880000005942 202.24299999978393 0.801020359 5.502085848
311.8438000000315 190.88399999961257 0.62208118 4.872035442
-223.81489999999758 194.52799999993294 0.0 5.823553087
345.6537000000244 203.3589999997057 0.786900181 3.208059945
-97.76930000004359 203.29699999978766 0.410647301 4.533724783
119.2430999999633 205.84299999987707 1.607121682 2.971465987
-228.97560000000522 206.60399999981746 0.469673442 4.229489561
243.5446000000229 207.2609999999404 0.0 2.045840353
275.8017000000691 207.4199999999255 1.233751729 4.123088453
264.3115000000689 207.1929999999702 0.077909531 3.945437947
-83.46829999994952 207.6769999996759 0.0 1.267037907
141.295999999973 208.13899999996647 5.053955271 0.507944974
152.78509999997914 207.6199999996461 1.254492549 5.788987993
-219.2942000000039 211.26299999980256 0.600466246 3.967179322
307.4263000000501 210.96799999987707 0.093799523 3.199111601
352.32600000000093 211.02599999960512 0.0 1.606262367
-86.70519999996759 212.24399999994785 0.385221986 2.628476323
166.80819999997038 212.5789999999106 3.586251677 3.356538609
107.09349999995902 213.66299999970943 1.081846189 4.915969809
23.680999999982305 214.68499999959022 0.0 5.085091299
